list	list_title	list_source	name	iso	status	detail	candidates	in_catalog	in_mixer_map
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Ambakich		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Anem		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Ap Ma		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Asabano		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Bilua		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Bogaya		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Burmeso		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Damal		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Dem		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Dibiyaso		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Elseng		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Guriaso		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Kaki Ae		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Kapori		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Karami		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Kaure-Narau		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Kehu		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Kembra		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Kibiri		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Kimki		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Kol		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Kosadle		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Kuot		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Lavukaleve		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Marori		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Massep		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Mawes		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Maybrat-Karon		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Molof		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Mor		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Mpur		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Odiai		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Papi		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Pawaia		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Pele-Ata		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Purari		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Sause		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Savosavo		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Sulka		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Tabo		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Taiap		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Tambora		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Tanahmerah		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Touo		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Usku		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Yale		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Yele		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Yerakai		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-glottolog-4.0.json	Wikipedia: Papuan language families and isolates - Glottolog 4.0	https://en.wikipedia.org/wiki/Papuan_languages	Yetfa		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Trans-New Guinea		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Torricelli		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Sepik		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Lower Sepik-Ramu		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Yam		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Timor-Alor-Pantar		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Lakes Plain		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Border		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Sko		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	East Cenderawasih Bay		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	North Halmahera		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	South Bird's Head		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Kwomtari		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Leonard Schultze		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Upper Yuat		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	West Bird's Head		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	East Bird's Head		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Baining		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Pauwasi		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Nimboran		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Yuat		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Left May		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Pahoturi River		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Eleman		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	North Bougainville		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	South Bougainville		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Central Solomons		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Oriomo		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Sentani		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Mairasi		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Butam-Taulil		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Bayono-Awbono		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Teberan		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Kaure		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Lepki		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Senagi		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Tofanma		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Yapen		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Amto-Musan		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Doso-Turumsa		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Yelmek-Maklew		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Abun		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Mpur		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Maibrat		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Mor		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Tanah Merah		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Abinomn		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Burmeso		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Elseng		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Kapauri		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Kembra		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Keuw		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Kimki		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Massep		unmatched	No iso provided and name did not match any catalog entry		false	false
tools/mixer-meta/wikipedia-papuan-families-palmer-2018.json	Wikipedia: Papuan language families and isolates - Palmer (2018)	https://en.wikipedia.org/wiki/Papuan_languages	Mawes		unmatched	No iso provided and name did not match any catalog entry		false	false
